PassengerId,Survived,Pclass,SibSp,Parch,Fare,Survived2,Sex,Deck,Seat,MV_Deck,Embarked,Age2,Age3,MV_Age,Age_Category,Title,Age2_1digito,Family_Size,Age_Inf,Age2_Outlier_ZS,Age3_Outlier_ZS,Age_Inf_Outlier_ZS,Fare_Outlier_ZS,Age2_Outlier_IQR,Age3_Outlier_IQR,Age_Inf_Outlier_IQR,Fare_Outlier_IQR
631,1.0,1,0,0,30.0,Survived,male,A,23,0,S,80.0,80.0,0,Old,1,8,1,80.0,67.0,67.0,70.0,30.0,54.0,54.0,59.0,30.0
632,0.0,3,0,0,7.0,Died,male,M,6,1,S,51.0,51.0,0,Senior_Citizen,1,5,1,51.0,51.0,51.0,51.0,7.0,51.0,51.0,51.0,7.0
633,1.0,1,0,0,30.0,Survived,male,B,50,0,C,32.0,32.0,0,Middle_Aged,6,3,1,32.0,32.0,32.0,32.0,30.0,32.0,32.0,32.0,30.0
634,0.0,1,0,0,0.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,41.0,28.0,28.0,41.0,0.0,28.0,28.0,41.0,0.0
635,0.0,3,3,2,28.0,Died,female,M,6,1,S,9.0,9.0,0,Child,3,1,6,9.0,9.0,9.0,9.0,28.0,9.0,9.0,9.0,28.0
636,1.0,2,0,0,13.0,Survived,female,M,6,1,S,28.0,28.0,0,Adult,3,3,1,28.0,28.0,28.0,28.0,13.0,28.0,28.0,28.0,13.0
637,0.0,3,0,0,8.0,Died,male,M,6,1,S,32.0,32.0,0,Middle_Aged,1,3,1,32.0,32.0,32.0,32.0,8.0,32.0,32.0,32.0,8.0
638,0.0,2,1,1,26.0,Died,male,M,6,1,S,31.0,31.0,0,Middle_Aged,1,3,3,31.0,31.0,31.0,31.0,26.0,31.0,31.0,31.0,26.0
639,0.0,3,0,5,40.0,Died,female,M,6,1,S,41.0,41.0,0,Middle_Aged,4,4,6,41.0,41.0,41.0,41.0,40.0,41.0,41.0,41.0,40.0
640,0.0,3,1,0,16.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,2,27.0,28.0,28.0,27.0,16.0,28.0,28.0,27.0,16.0
641,0.0,3,0,0,8.0,Died,male,M,6,1,S,20.0,20.0,0,Adult,1,2,1,20.0,20.0,20.0,20.0,8.0,20.0,20.0,20.0,8.0
642,1.0,1,0,0,69.0,Survived,female,B,35,0,C,24.0,24.0,0,Adult,3,2,1,24.0,24.0,24.0,24.0,69.0,24.0,24.0,24.0,65.0
643,0.0,3,3,2,28.0,Died,female,M,6,1,S,2.0,2.0,0,Toddler,3,0,6,2.0,2.0,2.0,2.0,28.0,3.0,3.0,2.0,28.0
644,1.0,3,0,0,56.0,Survived,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,29.0,28.0,28.0,29.0,56.0,28.0,28.0,29.0,56.0
645,1.0,3,2,1,19.0,Survived,female,M,6,1,C,1.0,1.0,0,Baby,3,0,4,1.0,1.0,1.0,1.0,19.0,3.0,3.0,1.0,19.0
646,1.0,1,1,0,77.0,Survived,male,D,33,0,C,48.0,48.0,0,Middle_Aged,1,5,2,48.0,48.0,48.0,48.0,77.0,48.0,48.0,48.0,65.0
647,0.0,3,0,0,8.0,Died,male,M,6,1,S,19.0,19.0,0,Teenager,1,2,1,19.0,19.0,19.0,19.0,8.0,19.0,19.0,19.0,8.0
648,1.0,1,0,0,36.0,Survived,male,A,26,0,C,56.0,56.0,0,Senior_Citizen,6,6,1,56.0,56.0,56.0,56.0,36.0,54.0,54.0,56.0,36.0
649,0.0,3,0,0,8.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
650,1.0,3,0,0,8.0,Survived,female,M,6,1,S,23.0,23.0,0,Adult,3,2,1,23.0,23.0,23.0,23.0,8.0,23.0,23.0,23.0,8.0
651,0.0,3,0,0,8.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
652,1.0,2,0,1,23.0,Survived,female,M,6,1,S,18.0,18.0,0,Teenager,3,2,2,18.0,18.0,18.0,18.0,23.0,18.0,18.0,18.0,23.0
653,0.0,3,0,0,8.0,Died,male,M,6,1,S,21.0,21.0,0,Adult,1,2,1,21.0,21.0,21.0,21.0,8.0,21.0,21.0,21.0,8.0
654,1.0,3,0,0,8.0,Survived,female,M,6,1,Q,28.0,27.0,1,Adult,3,3,1,23.0,28.0,27.0,23.0,8.0,28.0,27.0,23.0,8.0
655,0.0,3,0,0,7.0,Died,female,M,6,1,Q,18.0,18.0,0,Teenager,3,2,1,18.0,18.0,18.0,18.0,7.0,18.0,18.0,18.0,7.0
656,0.0,2,2,0,74.0,Died,male,M,6,1,S,24.0,24.0,0,Adult,1,2,3,24.0,24.0,24.0,24.0,74.0,24.0,24.0,24.0,65.0
657,0.0,3,0,0,8.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
658,0.0,3,1,1,16.0,Died,female,M,6,1,Q,32.0,32.0,0,Middle_Aged,4,3,3,32.0,32.0,32.0,32.0,16.0,32.0,32.0,32.0,16.0
659,0.0,2,0,0,13.0,Died,male,M,6,1,S,23.0,23.0,0,Adult,1,2,1,23.0,23.0,23.0,23.0,13.0,23.0,23.0,23.0,13.0
660,0.0,1,0,2,113.0,Died,male,D,48,0,C,58.0,58.0,0,Senior_Citizen,1,6,3,58.0,58.0,58.0,58.0,113.0,54.0,54.0,58.0,65.0
661,1.0,1,2,0,134.0,Survived,male,M,6,1,S,50.0,50.0,0,Middle_Aged,6,5,3,50.0,50.0,50.0,50.0,134.0,50.0,50.0,50.0,65.0
662,0.0,3,0,0,7.0,Died,male,M,6,1,C,40.0,40.0,0,Middle_Aged,1,4,1,40.0,40.0,40.0,40.0,7.0,40.0,40.0,40.0,7.0
663,0.0,1,0,0,26.0,Died,male,E,58,0,S,47.0,47.0,0,Middle_Aged,1,5,1,47.0,47.0,47.0,47.0,26.0,47.0,47.0,47.0,26.0
664,0.0,3,0,0,7.0,Died,male,M,6,1,S,36.0,36.0,0,Middle_Aged,1,4,1,36.0,36.0,36.0,36.0,7.0,36.0,36.0,36.0,7.0
665,1.0,3,1,0,8.0,Survived,male,M,6,1,S,20.0,20.0,0,Adult,1,2,2,20.0,20.0,20.0,20.0,8.0,20.0,20.0,20.0,8.0
666,0.0,2,2,0,74.0,Died,male,M,6,1,S,32.0,32.0,0,Middle_Aged,1,3,3,32.0,32.0,32.0,32.0,74.0,32.0,32.0,32.0,65.0
667,0.0,2,0,0,13.0,Died,male,M,6,1,S,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,13.0,25.0,25.0,25.0,13.0
668,0.0,3,0,0,8.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
669,0.0,3,0,0,8.0,Died,male,M,6,1,S,43.0,43.0,0,Middle_Aged,1,4,1,43.0,43.0,43.0,43.0,8.0,43.0,43.0,43.0,8.0
670,1.0,1,1,0,52.0,Survived,female,C,126,0,S,28.0,27.0,1,Adult,4,3,2,38.0,28.0,27.0,38.0,52.0,28.0,27.0,38.0,52.0
671,1.0,2,1,1,39.0,Survived,female,M,6,1,S,40.0,40.0,0,Middle_Aged,4,4,3,40.0,40.0,40.0,40.0,39.0,40.0,40.0,40.0,39.0
672,0.0,1,1,0,52.0,Died,male,B,71,0,S,31.0,31.0,0,Middle_Aged,1,3,2,31.0,31.0,31.0,31.0,52.0,31.0,31.0,31.0,52.0
673,0.0,2,0,0,10.0,Died,male,M,6,1,S,70.0,70.0,0,Old,1,7,1,70.0,67.0,67.0,70.0,10.0,54.0,54.0,59.0,10.0
674,1.0,2,0,0,13.0,Survived,male,M,6,1,S,31.0,31.0,0,Middle_Aged,1,3,1,31.0,31.0,31.0,31.0,13.0,31.0,31.0,31.0,13.0
675,0.0,2,0,0,0.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,0.0,28.0,28.0,33.0,0.0
676,0.0,3,0,0,8.0,Died,male,M,6,1,S,18.0,18.0,0,Teenager,1,2,1,18.0,18.0,18.0,18.0,8.0,18.0,18.0,18.0,8.0
677,0.0,3,0,0,8.0,Died,male,M,6,1,S,24.0,24.0,0,Adult,1,2,1,24.0,24.0,24.0,24.0,8.0,24.0,24.0,24.0,8.0
678,1.0,3,0,0,10.0,Survived,female,M,6,1,S,18.0,18.0,0,Teenager,3,2,1,18.0,18.0,18.0,18.0,10.0,18.0,18.0,18.0,10.0
679,0.0,3,1,6,47.0,Died,female,M,6,1,S,43.0,43.0,0,Middle_Aged,4,4,8,43.0,43.0,43.0,43.0,47.0,43.0,43.0,43.0,47.0
680,1.0,1,0,1,512.0,Survived,male,B,51,0,C,36.0,36.0,0,Middle_Aged,1,4,2,36.0,36.0,36.0,36.0,165.0,36.0,36.0,36.0,65.0
681,0.0,3,0,0,8.0,Died,female,M,6,1,Q,28.0,27.0,1,Adult,3,3,1,23.0,28.0,27.0,23.0,8.0,28.0,27.0,23.0,8.0
682,1.0,1,0,0,77.0,Survived,male,D,49,0,C,27.0,27.0,0,Adult,1,3,1,27.0,27.0,27.0,27.0,77.0,27.0,27.0,27.0,65.0
683,0.0,3,0,0,9.0,Died,male,M,6,1,S,20.0,20.0,0,Adult,1,2,1,20.0,20.0,20.0,20.0,9.0,20.0,20.0,20.0,9.0
684,0.0,3,5,2,47.0,Died,male,M,6,1,S,14.0,14.0,0,Teenager,1,1,8,14.0,14.0,14.0,14.0,47.0,14.0,14.0,14.0,47.0
685,0.0,2,1,1,39.0,Died,male,M,6,1,S,60.0,60.0,0,Old,1,6,3,60.0,60.0,60.0,60.0,39.0,54.0,54.0,59.0,39.0
686,0.0,2,1,2,42.0,Died,male,M,6,1,C,25.0,25.0,0,Adult,1,2,4,25.0,25.0,25.0,25.0,42.0,25.0,25.0,25.0,42.0
687,0.0,3,4,1,40.0,Died,male,M,6,1,S,14.0,14.0,0,Teenager,1,1,6,14.0,14.0,14.0,14.0,40.0,14.0,14.0,14.0,40.0
688,0.0,3,0,0,10.0,Died,male,M,6,1,S,19.0,19.0,0,Teenager,1,2,1,19.0,19.0,19.0,19.0,10.0,19.0,19.0,19.0,10.0
689,0.0,3,0,0,8.0,Died,male,M,6,1,S,18.0,18.0,0,Teenager,1,2,1,18.0,18.0,18.0,18.0,8.0,18.0,18.0,18.0,8.0
690,1.0,1,0,1,211.0,Survived,female,B,5,0,S,15.0,15.0,0,Teenager,3,2,2,15.0,15.0,15.0,15.0,165.0,15.0,15.0,15.0,65.0
691,1.0,1,1,0,57.0,Survived,male,B,20,0,S,31.0,31.0,0,Middle_Aged,1,3,2,31.0,31.0,31.0,31.0,57.0,31.0,31.0,31.0,57.0
692,1.0,3,0,1,13.0,Survived,female,M,6,1,C,4.0,4.0,0,Toddler,3,0,2,4.0,4.0,4.0,4.0,13.0,4.0,4.0,4.0,13.0
693,1.0,3,0,0,56.0,Survived,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,29.0,28.0,28.0,29.0,56.0,28.0,28.0,29.0,56.0
694,0.0,3,0,0,7.0,Died,male,M,6,1,C,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,7.0,25.0,25.0,25.0,7.0
695,0.0,1,0,0,27.0,Died,male,M,6,1,S,60.0,60.0,0,Old,6,6,1,60.0,60.0,60.0,60.0,27.0,54.0,54.0,59.0,27.0
696,0.0,2,0,0,14.0,Died,male,M,6,1,S,52.0,52.0,0,Senior_Citizen,1,5,1,52.0,52.0,52.0,52.0,14.0,52.0,52.0,52.0,14.0
697,0.0,3,0,0,8.0,Died,male,M,6,1,S,44.0,44.0,0,Middle_Aged,1,4,1,44.0,44.0,44.0,44.0,8.0,44.0,44.0,44.0,8.0
698,1.0,3,0,0,8.0,Survived,female,M,6,1,Q,28.0,27.0,1,Adult,3,3,1,23.0,28.0,27.0,23.0,8.0,28.0,27.0,23.0,8.0
699,0.0,1,1,1,111.0,Died,male,C,68,0,C,49.0,49.0,0,Middle_Aged,1,5,3,49.0,49.0,49.0,49.0,111.0,49.0,49.0,49.0,65.0
700,0.0,3,0,0,8.0,Died,male,F,6,0,S,42.0,42.0,0,Middle_Aged,1,4,1,42.0,42.0,42.0,42.0,8.0,42.0,42.0,42.0,8.0
701,1.0,1,1,0,228.0,Survived,female,C,62,0,C,18.0,18.0,0,Teenager,4,2,2,18.0,18.0,18.0,18.0,165.0,18.0,18.0,18.0,65.0
702,1.0,1,0,0,26.0,Survived,male,E,24,0,S,35.0,35.0,0,Middle_Aged,1,4,1,35.0,35.0,35.0,35.0,26.0,35.0,35.0,35.0,26.0
703,0.0,3,0,1,14.0,Died,female,M,6,1,C,18.0,18.0,0,Teenager,3,2,2,18.0,18.0,18.0,18.0,14.0,18.0,18.0,18.0,14.0
704,0.0,3,0,0,8.0,Died,male,M,6,1,Q,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,8.0,25.0,25.0,25.0,8.0
705,0.0,3,1,0,8.0,Died,male,M,6,1,S,26.0,26.0,0,Adult,1,3,2,26.0,26.0,26.0,26.0,8.0,26.0,26.0,26.0,8.0
706,0.0,2,0,0,26.0,Died,male,M,6,1,S,39.0,39.0,0,Middle_Aged,1,4,1,39.0,39.0,39.0,39.0,26.0,39.0,39.0,39.0,26.0
707,1.0,2,0,0,14.0,Survived,female,M,6,1,S,45.0,45.0,0,Middle_Aged,4,4,1,45.0,45.0,45.0,45.0,14.0,45.0,45.0,45.0,14.0
708,1.0,1,0,0,26.0,Survived,male,E,24,0,S,42.0,42.0,0,Middle_Aged,1,4,1,42.0,42.0,42.0,42.0,26.0,42.0,42.0,42.0,26.0
709,1.0,1,0,0,152.0,Survived,female,M,6,1,S,22.0,22.0,0,Adult,3,2,1,22.0,22.0,22.0,22.0,152.0,22.0,22.0,22.0,65.0
710,1.0,3,1,1,15.0,Survived,male,M,6,1,C,28.0,28.0,1,Adult,2,3,3,4.0,28.0,28.0,4.0,15.0,28.0,28.0,4.0,15.0
711,1.0,1,0,0,50.0,Survived,female,C,90,0,C,24.0,24.0,0,Adult,3,2,1,24.0,24.0,24.0,24.0,50.0,24.0,24.0,24.0,50.0
712,0.0,1,0,0,27.0,Died,male,C,124,0,S,28.0,28.0,1,Adult,1,3,1,47.0,28.0,28.0,47.0,27.0,28.0,28.0,47.0,27.0
713,1.0,1,1,0,52.0,Survived,male,C,126,0,S,48.0,48.0,0,Middle_Aged,1,5,2,48.0,48.0,48.0,48.0,52.0,48.0,48.0,48.0,52.0
714,0.0,3,0,0,9.0,Died,male,M,6,1,S,29.0,29.0,0,Adult,1,3,1,29.0,29.0,29.0,29.0,9.0,29.0,29.0,29.0,9.0
715,0.0,2,0,0,13.0,Died,male,M,6,1,S,52.0,52.0,0,Senior_Citizen,1,5,1,52.0,52.0,52.0,52.0,13.0,52.0,52.0,52.0,13.0
716,0.0,3,0,0,8.0,Died,male,F,6,0,S,19.0,19.0,0,Teenager,1,2,1,19.0,19.0,19.0,19.0,8.0,19.0,19.0,19.0,8.0
717,1.0,1,0,0,228.0,Survived,female,C,45,0,C,38.0,38.0,0,Middle_Aged,3,4,1,38.0,38.0,38.0,38.0,165.0,38.0,38.0,38.0,65.0
718,1.0,2,0,0,10.0,Survived,female,E,101,0,S,27.0,27.0,0,Adult,3,3,1,27.0,27.0,27.0,27.0,10.0,27.0,27.0,27.0,10.0
719,0.0,3,0,0,16.0,Died,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,16.0,28.0,28.0,33.0,16.0
720,0.0,3,0,0,8.0,Died,male,M,6,1,S,33.0,33.0,0,Middle_Aged,1,3,1,33.0,33.0,33.0,33.0,8.0,33.0,33.0,33.0,8.0
721,1.0,2,0,1,33.0,Survived,female,M,6,1,S,6.0,6.0,0,Child,3,1,2,6.0,6.0,6.0,6.0,33.0,6.0,6.0,6.0,33.0
722,0.0,3,1,0,7.0,Died,male,M,6,1,S,17.0,17.0,0,Teenager,1,2,2,17.0,17.0,17.0,17.0,7.0,17.0,17.0,17.0,7.0
723,0.0,2,0,0,13.0,Died,male,M,6,1,S,34.0,34.0,0,Middle_Aged,1,3,1,34.0,34.0,34.0,34.0,13.0,34.0,34.0,34.0,13.0
724,0.0,2,0,0,13.0,Died,male,M,6,1,S,50.0,50.0,0,Middle_Aged,1,5,1,50.0,50.0,50.0,50.0,13.0,50.0,50.0,50.0,13.0
725,1.0,1,1,0,53.0,Survived,male,E,8,0,S,27.0,27.0,0,Adult,1,3,2,27.0,27.0,27.0,27.0,53.0,27.0,27.0,27.0,53.0
726,0.0,3,0,0,9.0,Died,male,M,6,1,S,20.0,20.0,0,Adult,1,2,1,20.0,20.0,20.0,20.0,9.0,20.0,20.0,20.0,9.0
727,1.0,2,3,0,21.0,Survived,female,M,6,1,S,30.0,30.0,0,Adult,4,3,4,30.0,30.0,30.0,30.0,21.0,30.0,30.0,30.0,21.0
728,1.0,3,0,0,8.0,Survived,female,M,6,1,Q,28.0,27.0,1,Adult,3,3,1,23.0,28.0,27.0,23.0,8.0,28.0,27.0,23.0,8.0
729,0.0,2,1,0,26.0,Died,male,M,6,1,S,25.0,25.0,0,Adult,1,2,2,25.0,25.0,25.0,25.0,26.0,25.0,25.0,25.0,26.0
730,0.0,3,1,0,8.0,Died,female,M,6,1,S,25.0,25.0,0,Adult,3,2,2,25.0,25.0,25.0,25.0,8.0,25.0,25.0,25.0,8.0
731,1.0,1,0,0,211.0,Survived,female,B,5,0,S,29.0,29.0,0,Adult,3,3,1,29.0,29.0,29.0,29.0,165.0,29.0,29.0,29.0,65.0
732,0.0,3,0,0,19.0,Died,male,M,6,1,C,11.0,11.0,0,Child,1,1,1,11.0,11.0,11.0,11.0,19.0,11.0,11.0,11.0,19.0
733,0.0,2,0,0,0.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,0.0,28.0,28.0,33.0,0.0
734,0.0,2,0,0,13.0,Died,male,M,6,1,S,23.0,23.0,0,Adult,1,2,1,23.0,23.0,23.0,23.0,13.0,23.0,23.0,23.0,13.0
735,0.0,2,0,0,13.0,Died,male,M,6,1,S,23.0,23.0,0,Adult,1,2,1,23.0,23.0,23.0,23.0,13.0,23.0,23.0,23.0,13.0
736,0.0,3,0,0,16.0,Died,male,M,6,1,S,28.0,28.0,0,Adult,1,3,1,28.0,28.0,28.0,28.0,16.0,28.0,28.0,28.0,16.0
737,0.0,3,1,3,34.0,Died,female,M,6,1,S,48.0,48.0,0,Middle_Aged,4,5,5,48.0,48.0,48.0,48.0,34.0,48.0,48.0,48.0,34.0
738,1.0,1,0,0,512.0,Survived,male,B,101,0,C,35.0,35.0,0,Middle_Aged,1,4,1,35.0,35.0,35.0,35.0,165.0,35.0,35.0,35.0,65.0
739,0.0,3,0,0,8.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
740,0.0,3,0,0,8.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
741,1.0,1,0,0,30.0,Survived,male,D,45,0,S,28.0,28.0,1,Adult,1,3,1,41.0,28.0,28.0,41.0,30.0,28.0,28.0,41.0,30.0
742,0.0,1,1,0,79.0,Died,male,C,46,0,S,36.0,36.0,0,Middle_Aged,1,4,2,36.0,36.0,36.0,36.0,79.0,36.0,36.0,36.0,65.0
743,1.0,1,2,2,262.0,Survived,female,B,57,0,C,21.0,21.0,0,Adult,3,2,5,21.0,21.0,21.0,21.0,165.0,21.0,21.0,21.0,65.0
744,0.0,3,1,0,16.0,Died,male,M,6,1,S,24.0,24.0,0,Adult,1,2,2,24.0,24.0,24.0,24.0,16.0,24.0,24.0,24.0,16.0
745,1.0,3,0,0,8.0,Survived,male,M,6,1,S,31.0,31.0,0,Middle_Aged,1,3,1,31.0,31.0,31.0,31.0,8.0,31.0,31.0,31.0,8.0
746,0.0,1,1,1,71.0,Died,male,B,22,0,S,70.0,70.0,0,Old,6,7,3,70.0,67.0,67.0,70.0,71.0,54.0,54.0,59.0,65.0
747,0.0,3,1,1,20.0,Died,male,M,6,1,S,16.0,16.0,0,Teenager,1,2,3,16.0,16.0,16.0,16.0,20.0,16.0,16.0,16.0,20.0
748,1.0,2,0,0,13.0,Survived,female,M,6,1,S,30.0,30.0,0,Adult,3,3,1,30.0,30.0,30.0,30.0,13.0,30.0,30.0,30.0,13.0
749,0.0,1,1,0,53.0,Died,male,D,30,0,S,19.0,19.0,0,Teenager,1,2,2,19.0,19.0,19.0,19.0,53.0,19.0,19.0,19.0,53.0
750,0.0,3,0,0,8.0,Died,male,M,6,1,Q,31.0,31.0,0,Middle_Aged,1,3,1,31.0,31.0,31.0,31.0,8.0,31.0,31.0,31.0,8.0
751,1.0,2,1,1,23.0,Survived,female,M,6,1,S,4.0,4.0,0,Toddler,3,0,3,4.0,4.0,4.0,4.0,23.0,4.0,4.0,4.0,23.0
752,1.0,3,0,1,12.0,Survived,male,E,121,0,S,6.0,6.0,0,Child,2,1,2,6.0,6.0,6.0,6.0,12.0,6.0,6.0,6.0,12.0
753,0.0,3,0,0,10.0,Died,male,M,6,1,S,33.0,33.0,0,Middle_Aged,1,3,1,33.0,33.0,33.0,33.0,10.0,33.0,33.0,33.0,10.0
754,0.0,3,0,0,8.0,Died,male,M,6,1,S,23.0,23.0,0,Adult,1,2,1,23.0,23.0,23.0,23.0,8.0,23.0,23.0,23.0,8.0
755,1.0,2,1,2,65.0,Survived,female,M,6,1,S,48.0,48.0,0,Middle_Aged,4,5,4,48.0,48.0,48.0,48.0,65.0,48.0,48.0,48.0,65.0
756,1.0,2,1,1,14.0,Survived,male,M,6,1,S,1.0,1.0,0,Baby,2,0,3,1.0,1.0,1.0,1.0,14.0,3.0,3.0,1.0,14.0
757,0.0,3,0,0,8.0,Died,male,M,6,1,S,28.0,28.0,0,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
758,0.0,2,0,0,12.0,Died,male,M,6,1,S,18.0,18.0,0,Teenager,1,2,1,18.0,18.0,18.0,18.0,12.0,18.0,18.0,18.0,12.0
759,0.0,3,0,0,8.0,Died,male,M,6,1,S,34.0,34.0,0,Middle_Aged,1,3,1,34.0,34.0,34.0,34.0,8.0,34.0,34.0,34.0,8.0
760,1.0,1,0,0,86.0,Survived,female,B,77,0,S,33.0,33.0,0,Middle_Aged,5,3,1,33.0,33.0,33.0,33.0,86.0,33.0,33.0,33.0,65.0
761,0.0,3,0,0,14.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,14.0,28.0,28.0,28.0,14.0
762,0.0,3,0,0,7.0,Died,male,M,6,1,S,41.0,41.0,0,Middle_Aged,1,4,1,41.0,41.0,41.0,41.0,7.0,41.0,41.0,41.0,7.0
763,1.0,3,0,0,7.0,Survived,male,M,6,1,C,20.0,20.0,0,Adult,1,2,1,20.0,20.0,20.0,20.0,7.0,20.0,20.0,20.0,7.0
764,1.0,1,1,2,120.0,Survived,female,B,96,0,S,36.0,36.0,0,Middle_Aged,4,4,4,36.0,36.0,36.0,36.0,120.0,36.0,36.0,36.0,65.0
765,0.0,3,0,0,8.0,Died,male,M,6,1,S,16.0,16.0,0,Teenager,1,2,1,16.0,16.0,16.0,16.0,8.0,16.0,16.0,16.0,8.0
766,1.0,1,1,0,78.0,Survived,female,D,11,0,S,51.0,51.0,0,Senior_Citizen,4,5,2,51.0,51.0,51.0,51.0,78.0,51.0,51.0,51.0,65.0
767,0.0,1,0,0,40.0,Died,male,M,6,1,C,28.0,28.0,1,Adult,6,3,1,76.0,28.0,28.0,70.0,40.0,28.0,28.0,59.0,40.0
768,0.0,3,0,0,8.0,Died,female,M,6,1,Q,30.0,30.0,0,Adult,3,3,1,30.0,30.0,30.0,30.0,8.0,30.0,30.0,30.0,8.0
769,0.0,3,1,0,24.0,Died,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,2,35.0,28.0,28.0,35.0,24.0,28.0,28.0,35.0,24.0
770,0.0,3,0,0,8.0,Died,male,M,6,1,S,32.0,32.0,0,Middle_Aged,1,3,1,32.0,32.0,32.0,32.0,8.0,32.0,32.0,32.0,8.0
771,0.0,3,0,0,10.0,Died,male,M,6,1,S,24.0,24.0,0,Adult,1,2,1,24.0,24.0,24.0,24.0,10.0,24.0,24.0,24.0,10.0
772,0.0,3,0,0,8.0,Died,male,M,6,1,S,48.0,48.0,0,Middle_Aged,1,5,1,48.0,48.0,48.0,48.0,8.0,48.0,48.0,48.0,8.0
773,0.0,2,0,0,10.0,Died,female,E,77,0,S,57.0,57.0,0,Senior_Citizen,4,6,1,57.0,57.0,57.0,57.0,10.0,54.0,54.0,57.0,10.0
774,0.0,3,0,0,7.0,Died,male,M,6,1,C,28.0,28.0,1,Adult,1,3,1,26.0,28.0,28.0,26.0,7.0,28.0,28.0,26.0,7.0
775,1.0,2,1,3,23.0,Survived,female,M,6,1,S,54.0,54.0,0,Senior_Citizen,4,5,5,54.0,54.0,54.0,54.0,23.0,54.0,54.0,54.0,23.0
776,0.0,3,0,0,8.0,Died,male,M,6,1,S,18.0,18.0,0,Teenager,1,2,1,18.0,18.0,18.0,18.0,8.0,18.0,18.0,18.0,8.0
777,0.0,3,0,0,8.0,Died,male,F,38,0,Q,28.0,28.0,1,Adult,1,3,1,29.0,28.0,28.0,29.0,8.0,28.0,28.0,29.0,8.0
778,1.0,3,0,0,12.0,Survived,female,M,6,1,S,5.0,5.0,0,Child,3,0,1,5.0,5.0,5.0,5.0,12.0,5.0,5.0,5.0,12.0
779,0.0,3,0,0,8.0,Died,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,8.0,28.0,28.0,33.0,8.0
780,1.0,1,0,1,211.0,Survived,female,B,3,0,S,43.0,43.0,0,Middle_Aged,4,4,2,43.0,43.0,43.0,43.0,165.0,43.0,43.0,43.0,65.0
781,1.0,3,0,0,7.0,Survived,female,M,6,1,C,13.0,13.0,0,Teenager,3,1,1,13.0,13.0,13.0,13.0,7.0,13.0,13.0,13.0,7.0
782,1.0,1,1,0,57.0,Survived,female,B,20,0,S,17.0,17.0,0,Teenager,4,2,2,17.0,17.0,17.0,17.0,57.0,17.0,17.0,17.0,57.0
783,0.0,1,0,0,30.0,Died,male,D,6,0,S,29.0,29.0,0,Adult,1,3,1,29.0,29.0,29.0,29.0,30.0,29.0,29.0,29.0,30.0
784,0.0,3,1,2,23.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,4,24.0,28.0,28.0,24.0,23.0,28.0,28.0,24.0,23.0
785,0.0,3,0,0,7.0,Died,male,M,6,1,S,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,7.0,25.0,25.0,25.0,7.0
786,0.0,3,0,0,7.0,Died,male,M,6,1,S,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,7.0,25.0,25.0,25.0,7.0
787,1.0,3,0,0,7.0,Survived,female,M,6,1,S,18.0,18.0,0,Teenager,3,2,1,18.0,18.0,18.0,18.0,7.0,18.0,18.0,18.0,7.0
788,0.0,3,4,1,29.0,Died,male,M,6,1,Q,8.0,8.0,0,Child,2,1,6,8.0,8.0,8.0,8.0,29.0,8.0,8.0,8.0,29.0
