"IDpol","ClaimAmount"
6006882,1190.95
6002442,870.08
6026946,1204
6052939,1204
6071078,850
6071078,602
6040426,1204
6038262,1204
6083979,1204
6054437,259.52
6010127,480.85
6037414,1320
6064832,1204
6003723,188.97
6016729,203
6051959,1388.59
6078194,650.9
6065243,1204
6046041,1320
1016221,1128
6030185,90.85
6030185,1018.9
6025607,1320
6009356,1204
6063831,556.14
6055844,1204
6066766,7000
6066766,1204
6046524,144.72
6046524,896
6046524,2120
6035250,602
6061970,1320
6055129,602
6027355,1204
6082235,556.14
6083743,359
6034816,660
6026792,1323.29
6025332,550
6038614,7000
6056348,1204
6076394,5441
6076394,1204
6016277,1269.97
6050656,317.01
1006936,1166.89
6058559,1204
6021215,2885.31
6001750,1320
6067146,660
1001321,2059.89
6006821,1204
6055816,1204
6066602,490.44
6029474,1320
6052641,602
6030565,405.3
6025260,1320
6068060,1320
6022904,660
6043211,1204
6057892,1204
6049993,602
6018765,1204
6052806,1204
6011615,7000
6011615,862.65
1012133,556.14
6043703,2502.71
6009158,1204
1012133,1128
6001231,1204
6067812,6160
6059121,1204
6077727,1204
6077185,7000
6077185,1320
6022672,556.14
6004219,1320
6040604,1320
1013585,1128
6036024,265.71
6051579,660
6034858,1320
6069971,1204
6062738,4499
6062738,1320
6034546,1300
6048383,1204
6031131,1204
6072039,660
6000582,660
6061930,1204
6067872,1204
6063075,660
6044633,300
6084268,68.17
1000628,556.14
1000314,564
6021802,1079.81
6029605,862.65
6069210,556.14
6019243,602
6012015,1320
6002702,1204
6060283,1204
6077691,202.65
6103329,1320
6106838,1204
6107514,10825
6107514,2408
1016188,1128
6097196,660
1012645,199.64
6095710,2524
6106529,889.82
6106620,1204
6107240,2040
6107240,1963.8
6090886,2524
6106508,2524
6109409,660
6093730,1204
6104888,1320
6102685,1204
6097173,1204
6109242,1204
6100612,2408
6095018,660
6110401,1204
6092952,4862.36
6087283,835.25
6090938,84.92
6096226,2524
6097501,2524
1015850,127.37
6104332,853.53
6104332,1204
6107266,1981.69
6097617,1204
6093856,1320
6099949,1204
6096748,1320
6093847,1204
6092137,1204
1004272,564
6108217,1204
6102903,1204
6090948,2524
6110618,2524
6108718,1204
4376,433.89
6106219,1204
6096985,1204
6093260,1204
1014147,1128
6105346,1320
6097968,2524
6110548,1204
6100623,812.73
6109397,2524
6091364,2524
6102980,2408
6098790,87.39
6092477,1204
6102614,602
6108489,2524
6094512,1320
6100627,1204
6100295,602
6101050,660
6092784,1183.84
6100074,2524
6107357,4011
6089235,1204
6108053,7000
6108053,6827.39
6089135,1204
6092812,556.14
6092812,830.74
6099167,602
6093879,11500
6089707,1683.68
6107867,9860
6107867,1320
6107034,2524
6107748,2524
6105902,660
6098384,2408
1015660,556.14
6110895,2024
6090150,602
6111162,2524
6100122,1320
6069554,1204
6110459,1320
6110197,2812
6110197,1204
6095068,580.61
6093359,2524
1012782,1128
6091798,1204
6097196,660
6102093,1262
6109316,1320
6104953,2524
6090052,7000
6090052,4000
1004964,1128
6057060,272.84
6004907,1320
6085185,1320
6094605,1204
6062721,862.65
1015012,415
6061101,746.65
6111084,22070
6089538,602
6005224,1815.5
6111546,1320
6040149,862.65
1015214,4354.29
6075111,1320
6085080,7000
1015214,1128
1013382,1128
6067291,660
4718,575.19
6084909,7000
6084909,1320
6071777,1204
6080759,1320
6097027,1204
6063671,1204
6110386,2524
6106470,1320
1002818,1128
6093211,2524
6032219,1320
6103929,2524
6097309,1204
6088595,1908.13
6048125,1320
6092772,1320
6067110,1013.35
6110270,1300
6102803,1204
1007392,7525.61
6037921,1204
1007392,1128
6068592,1320
1323,384.77
6061026,1028.99
6072765,183.58
6057436,685.74
6057436,1320
6033847,1204
6040100,1204
6077729,1204
6093554,1262
1014154,1610.48
6009743,660
6100726,1204
6097649,1204
6052928,1204
6069981,1204
6080582,1320
6069257,1320
6064599,1320
6064145,7000
6105352,2524
6030842,1320
6059824,1204
424,9844.36
6040331,1204
6040325,1100
1013722,1128
6095996,2524
6065857,1320
6086502,98.43
6059065,1320
6096523,660
6084874,660
6107146,660
6037380,660
6052780,527.06
1016272,1128
6047415,1446
6030337,602
6066522,1320
6008794,1320
6088271,1204
6107968,2524
6111076,660
1011546,390.84
6042424,1320
6097678,1340
6083585,1204
6045357,1320
1012296,564
6109171,1320
6080052,1204
6103243,1265.4
6038949,602
6104983,608.31
6050940,1320
6090910,602
6037821,1320
1013534,1128
6081623,1204
6100343,2524
6111487,2524
6096272,300
6023960,1320
6110668,737.63
1012616,564
6024228,1204
6032353,2968.47
6001957,1320
6088173,1204
6055246,3570
6009421,1320
6073699,602
6059704,10123.19
6044318,660
6052780,602
6095327,1320
6060487,93.88
6060487,1750
6108434,1204
6047325,3414.03
6046006,564.07
6046006,1000
6110180,602
6082894,1320
6018153,602
6047518,1204
6065911,660
6098902,1204
6060627,7000
6108965,556.14
6108965,602
6112225,1228.08
6059796,1204
1011833,1128
6073774,602
6101945,1228.08
6018605,1346.4
6058584,2732.37
6097178,8892.36
6108868,150
6070760,1228.08
6079437,1204
6074756,1346.4
1007348,1128
6012062,1228.08
1004213,1128
6069267,1204
6023820,614.04
6092593,2524
6095080,212.16
6102278,1380.24
6102278,614.04
6107631,12881.58
6107631,1228.08
6088925,1228.08
1015690,564
6088324,1228.08
6101492,1370.37
6082919,1346.4
6105807,1228.08
6063066,1228.08
6098024,614.04
6104006,5376.04
6082066,1228.08
6112089,1228.08
6090536,614.04
6067302,567.26
6067302,1228.08
1013016,2537.98
6027955,1406.43
6034665,1204
1013016,564
6105452,1228.08
6027779,1346.4
6111107,7140
6061044,1346.4
6002446,1346.4
6068681,1710.5
1002008,1128
6100941,1228.08
6077295,1320
6093841,1346.4
6012712,1228.08
6042125,1228.08
6047503,1228.08
6099942,2574.48
6099183,1262
6092118,1346.4
6109277,94.24
1012888,72.93
6011843,267.24
6091022,1228.08
6077087,3045.69
1012888,1128
6084343,1228.08
6050387,7140
6112365,514.08
6075447,1228.08
6038842,1228.08
6082706,1346.4
6055223,1228.08
6074995,1346.4
6059824,1228.08
6081271,1346.4
1010389,1128
6099121,567.26
6099121,10.2
6038499,1228.08
6086905,12590.97
6013345,1346.4
6048987,1346.4
6107814,1228.08
1011974,1661.94
6094407,1228.08
2284,1761.37
6051234,1228.08
6093491,1346.4
1004768,267.39
6061858,1228.08
1004768,1128
6018351,1346.4
6101235,7140
1015296,1328.59
6101235,1228.08
6058081,1228.08
6037696,7140
6037696,1228.08
6088607,2574.48
6093924,4481.93
6015122,79.29
6015122,184.74
1009111,1128
6061373,1346.4
6059644,1228.08
4040328,1204
1349,185.98
6052405,1346.4
6058016,3187.5
6058016,614.04
1010572,1128
6090888,2456.16
6110413,2574.48
6091635,2574.48
6067518,1346.4
6084271,7140
6058642,1356.6
6066602,1377.4
6060081,176
6081497,800.57
6107355,51.63
6026051,1228.08
6010220,1346.4
6096076,7140
6091256,614.04
6078549,1228.08
6002591,7140
6014235,1228.08
1012107,1128
6092951,1346.4
6094815,6978.84
6027214,879.9
6018927,1346.4
6072223,1530
6042513,1228.08
1001630,1128
6033154,614.04
6012043,3013.55
6090382,2456.16
6106873,886.38
6099224,1228.08
6105682,1346.4
6035785,1346.4
6094487,1228.08
1012343,1128
6059199,547.33
5477,830.36
6061220,747
6004898,1204
6065920,1346.4
6004011,1204
6000183,1228.08
6071998,614.04
6100323,22440
6100323,1228.08
6110885,1346.4
6071054,567.26
6009796,1228.08
6078873,1228.08
6032687,1228.08
6073376,5712
6059833,1346.4
6076638,1346.4
1015697,1128
6112797,576.53
6102648,673.2
6076129,673.2
6033955,13872
6112174,614.04
6092582,943.77
2006831,3580.99
6092281,1346.4
6050416,614.04
6071339,820.69
6093353,1346.4
6113182,1346.4
6089872,2574.48
6077218,3746.03
6077354,1346.4
6091506,5610
6091506,614.04
6109496,1346.4
6095712,1346.4
6111055,673.2
6043349,1346.4
6059756,1228.08
6096730,1346.4
6112004,1228.08
6001543,1228.08
6059201,1346.4
6008247,1228.08
6044285,614.04
6067931,1346.4
7123,579.14
6105025,1616.7
1010931,1128
6014577,567.26
6014577,1228.08
6087488,2574.48
6106026,1228.08
6067014,614.04
6096242,1346.4
6110921,306
6009026,7140
6009026,1228.08
6059598,7140
1011557,1128
6003842,2550
6004485,483.06
6004485,4080
6085290,1228.08
6108709,1204
6112121,1228.08
6057975,1228.08
6107830,5610
6107830,1346.4
6006349,1346.4
6100469,1204
6086593,1204
6087686,1228.08
6079615,1346.4
2009731,1172
6051087,3024.53
6108023,1288.28
6108731,753.28
6026111,644.14
6103515,1228.08
6010540,1204
6110766,836.4
6107729,673.2
6061144,1513.29
6027751,1228.08
6094968,1228.08
2003922,235.27
1671,3401.9
1014458,289.16
6071055,11051.7
6037533,816
6090317,1412.4
6038723,1228.08
6088200,1346.4
6048023,1070
1007787,1128
6110866,1346.4
6019155,1412.4
6060235,1288.28
6050416,7490
6050416,1288.28
6009143,923.03
6099432,1412.4
6014304,595.06
6018854,7490
6018854,1288.28
6067177,1288.28
6048156,1288.28
6111053,706.2
6105618,1288.28
6080783,644.14
6105157,1412.4
6051854,1288.28
6007917,485.4
6098575,1412.4
6106065,1288.28
6110384,1288.28
6049576,923.03
6106397,706.2
1000165,1128
4094,1309.81
6078124,1288.28
6075531,1412.4
6108364,1320
6094823,109.14
6011410,1412.4
6060216,1412.4
6065286,7490
6065286,1412.4
6041094,1412.4
6046119,1337.5
6046119,706.2
6093785,1288.28
6088340,1412.4
2013201,1172
6078004,1288.28
6081071,1288.28
6106057,7490
2001824,3218.2
6057509,1412.4
2001824,1172
6014440,644.14
3468,235.64
6087691,1412.4
6012116,1412.4
6056803,1412.4
2019568,1172
6059824,7490
6059824,644.14
6110494,1412.4
6108197,2700.68
6093000,1412.4
2012416,556.14
6038949,5885
6038949,1765.5
2012416,1172
6111040,1412.4
6074471,1412.4
2009772,1172
6056195,1346.4
6063393,1412.4
6075531,1288.28
6097042,104.48
6093218,1412.4
6092363,2675
2021089,556.14
6061473,923.03
6004183,1412.4
6002424,1412.4
6006882,7490
6006882,2924.47
6047722,644.14
6020997,1288.28
6113817,1288.28
6098937,3587.68
6058550,1412.4
6048303,1412.4
6111119,1412.4
6073807,1412.4
6038451,1412.4
6003956,706.2
6022162,1346.4
6112760,1412.4
6111608,1412.4
6011395,1412.4
6064628,706.2
1015742,967
6107971,1412.4
6100125,706.2
6103051,1452
6016464,1452
6103063,330
6101794,1452
6105154,3048.45
6107417,1412.4
6044592,7700
6044592,948.91
6096316,1412.4
6094172,7700
6094172,1452
6085727,1452
6085099,1452
6104476,662.2
6083970,1452
6094858,1324.4
6093491,1452
6110894,1346.4
6113501,7700
6113501,1324.4
6109958,2168.07
2010120,268.54
6077449,662.2
2001674,1172
6113271,7700
6110507,1452
6102518,1324.4
5973,1662.96
6040046,1452
6061533,1452
6113521,1324.4
6112457,1324.4
2015001,519.64
6112437,1452
2002120,1172
2008815,5722.45
1015175,1739.71
1015175,91.4
6053687,1452
6001719,1452
6090835,1452
2021002,1272.2
6059252,1452
6092030,1452
6110574,1452
6048801,7140
6094835,1452
6099593,1452
6110660,1452
6111086,1324.4
6008602,14850
6008602,1452
6057176,1452
1015119,34882.23
6110388,902
6050315,1452
1014594,1128
6026025,1324.4
6051582,1452
6038511,4285.86
2000888,1172
6067697,1452
2015823,3847.17
1226,3048.98
6111342,321
6111342,7490
6111792,726
6050932,1452
6100957,7700
6100957,1324.4
1009733,1128
6099719,1452
6110394,1324.4
6059819,1452
2019694,1172
6091927,1452
6092898,2808.15
6100975,1324.4
6113971,1452
6089033,662.2
6112758,1769.88
2018587,1169.54
2018587,1172
6001957,1452
6089346,1769.88
6099703,970.2
6019297,1452
6018233,1452
6075668,1940.4
6105624,1940.4
6108535,1940.4
6065014,1940.4
6113793,1769.88
6085695,7000
6109609,1452
6090939,7700
6098565,10290
6113834,10290
6113834,1940.4
6046798,1940.4
6077039,10290
6077039,1769.88
6103512,1452
6017884,1940.4
6099748,1452
6083442,1769.88
2015524,1172
1015603,5662.36
6111208,970.2
1015603,1128
6087638,884.94
6104465,1769.88
6081672,1940.4
6076786,1940.4
6096019,1204
6107374,10290
6090111,1940.4
6110033,1940.4
6100351,970.2
6090010,1940.4
5246,378.33
2014394,1172
6059396,10290
6113296,1940.4
6066147,1268.61
6024703,862.65
6100098,10290
6100098,1940.4
6111322,970.2
6031844,970.2
6026397,1940.4
6042101,1940.4
2022243,1981.99
6097806,817.52
6082288,10290
6041265,1268.09
6109413,1412.4
6096993,1940.4
6102107,902
2022243,1172
6107282,1452
6098053,1940.4
6104080,970.2
6076500,297.89
6025963,1940.4
6011938,1940.4
6049054,1940.4
6053063,1268.09
6110575,10290
1014732,1128
6018286,1268.09
6068842,1940.4
6075930,1940.4
6002397,1940.4
6107997,15435
6107997,1205.4
6069737,1940.4
6111903,1940.4
6039327,1940.4
6112308,1940.4
6110178,1940.4
6092734,1940.4
6111650,1940.4
6113172,10290
6059346,15497.69
6059346,1268.09
6048072,1940.4
2004715,1172
2017101,90.97
2017101,586
6294,83.14
2022004,1172
2020249,5703.89
2002825,2216.14
2006811,1172
2016974,1172
2002080,1172
2022844,1172
2016279,1172
1002168,1128
6575,90.24
2017553,1172
2000237,1172
1301,4573.47
2017645,1172
2007853,1172
2008113,1172
2009027,1172
2020446,1172
2003714,2600.35
2022753,556.14
2022753,258.28
2013231,1172
2012357,9892.41
2010978,1172
2018473,1172
2008447,1172
2004363,586
2006941,1172
2023194,1172
2011830,1172
2020455,1172
2019791,1172
4178,326.57
2007220,1172
2004075,1172
2001691,502.13
1669,724.03
2016018,1172
2015107,1172
2001446,1172
2000199,1172
2000373,1172
2001654,1172
2019616,1172
2018582,586
2004566,1172
2010178,1172
2011502,586
2004056,1172
2006796,312.9
2016850,2953.77
2008174,875.84
2001718,1172
2007585,1172
2009194,624.89
2012966,556.14
2012966,1172
2020722,1172
2015816,1172
2022613,1385.48
2010627,556.14
2010627,822.57
1012339,1128
1015655,1128
2019564,1172
2006136,1172
2001897,1172
2004116,1172
3131,1219.51
2022128,1344.7
2017681,1172
2020093,1172
2021927,1172
2020017,1172
2009790,3156.48
2689,885.28
2013336,71.76
2022555,1172
2010465,1172
1014045,1128
2022902,1172
2003777,1172
2014138,586
2012994,1172
2024883,1172
2012363,962.93
2012363,556.14
2011327,586
2018296,586
2010659,1172
1012640,3077.03
2008765,1172
2020599,1543.62
2020209,392.39
2023026,586
2005602,1172
2009456,1400
2024925,1172
2016967,1172
2016946,1377.15
2002890,586
190,1981.84
2022624,443.69
2003937,1172
2004978,586
2025427,1172
2018659,1172
2010487,1172
2009440,1172
2002846,1172
2016159,1172
2020527,1172
2016628,1172
2015441,586
2014651,256.22
2014651,1172
2776,8561.02
1013167,1128
2006275,1172
2001039,1172
2020974,1172
5319,553.64
2014742,1172
2008686,1172
7232,891.75
2022419,1172
2023176,1172
2019235,1172
2020202,198.18
2005635,315.57
2008127,106.44
2008127,390742.27
2008127,8364.95
2006901,1172
8077,72.93
2005167,1172
2004794,1172
2011741,1172
2023557,1172
2007014,586
2022753,586
2018339,1172
2058,704.18
5038,1440.4
2000445,1172
2016246,1172
7779,79.86
2002749,5469.68
2002749,5496.92
2019485,1172
2011598,1172
2026797,1548.32
2004191,1172
2009635,3678.14
2009635,1172
2010166,1172
2018949,1626.48
2024141,1175.88
2024107,2778.94
2012405,586
2010069,1172
1010974,1128
1016310,1128
2023742,586
2016969,645.09
2016969,1172
2222,3365.37
2016558,1172
2015661,1172
2018253,1172
2009582,1172
2311,553.09
2006426,5520.64
2010745,1172
2020386,556.14
2020386,734
2011010,1870.09
2011162,1172
2004978,1172
2014437,136.34
2011234,1172
2002145,356.68
2020238,1172
8652,564.45
2001774,1172
2026804,1172
2024269,1172
2021568,586
2000290,556.14
2017973,1172
2010073,1172
2020974,39.18
2011880,1172
2006812,1172
2027171,1172
3940,1551.38
2014231,1172
2017422,426.36
2013456,406.64
2013456,1172
2019223,1172
2021809,1172
2002157,586
2005877,1172
2001329,671.86
2001329,1172
2021442,1172
2002447,1172
2024593,1172
2011070,1172
2002885,33.1
2002885,1172
2001075,1172
2025093,586
2021732,1172
2009256,86729.6
2009256,3081.54
2018642,1172
7489,74.23
2025208,1172
2023118,652.2
2022690,1179.14
2022690,1172
2002243,20202.97
2019564,23.71
2019564,1172
2008376,237.3
2022990,1172
139,303
2009558,1412.54
2009558,1172
4663,1746.38
2019385,1172
2026516,937.74
2026516,1120
2028853,586
2028356,1172
2025429,71.76
2034965,586
6937,81.14
2000995,1172
2010911,586
6937,1093.86
2012384,1726.97
2001431,586
2005092,728.66
2017328,1172
2013745,1172
2020857,586
2006740,1172
2029534,362.04
2028141,1172
6477,893.56
2010627,1172
2019102,1172
2022136,1172
2020287,1172
2001448,1172
2009981,1172
2020102,3235.83
2019513,1172
2022660,1172
2005508,1172
2036127,556.14
2027406,1172
2009630,1172
2036085,1172
2027373,1172
6031,680.7
2027521,556.14
2027521,2148.75
2008483,1172
2012131,1172
2023580,586
2009138,1172
2021067,264.35
2021067,6534.75
2009573,1172
2085,1469.88
2000073,1450.14
2009931,1172
2015923,1172
2022128,1934.04
2606,1322.75
2085,382.4
2026059,948.26
2026951,1172
2034850,1172
2024033,1172
2012118,1172
2003158,1172
2018499,1172
2028379,1172
2025810,1172
2016338,1172
2028842,1172
2019116,1172
2018241,1172
2009692,586
2003277,1172
2016199,1172
2014706,1172
2036516,1172
2023742,1758
2000742,1172
2012728,1248.6
2012728,1172
7330,647.34
2006074,1182.75
2023483,1172
2020679,4449.54
2019075,1172
1552,1845.74
2024493,1172
2035418,1172
2009064,586
2027150,5372.15
2019991,1172
2035303,1172
2005787,1187.55
2029534,1635.38
2029534,288.12
2035545,1172
2014931,1172
2003491,2344
7465,2101.04
2006125,586
2013633,1172
2005815,802.28
2005815,76
2016223,1172
2029196,1172
2000091,1172
2026266,1172
2037050,1172
2012267,1172
2025055,1172
2001401,1172
2011937,1172
1963,422.05
2036238,1172
2001876,1272.95
2018820,460
2013456,1172
2023397,1172
6109,600.21
2000937,1172
2008505,11276.35
2029792,940.1
9501,1037.95
2002740,1172
2027449,218.79
2027449,942.18
2024184,586
3897,12555.36
2035418,89.99
2029566,1172
2010585,556.14
2010585,1172
2011657,1172
2006784,2368.08
2199,564.35
8092,712.13
2024998,1172
2017823,1516.54
2006894,1172
2022905,586
2009651,1172
2028213,1677.4
7655,734.81
2037867,679.14
2037867,1411.55
2020844,1172
2035710,1653.02
2011765,1172
2011491,2108.49
2011491,1204
2026939,84.92
2039018,817.53
2026085,648.84
2026085,1686.89
2028842,1980.29
2007919,1172
2015983,1172
2007413,1172
2024316,2707.42
2007669,1172
2020081,3050
2027522,1172
2015987,1172
2029016,1172
2015383,1172
2033352,586
2000414,540.36
2009411,1038.91
2023847,1172
2003524,1172
2007178,586
2000875,1172
6331,553.22
2039346,377.64
2034851,1370.56
2020061,1172
2019767,436.25
2027215,1036.51
2004010,556.14
2004010,1204
2013875,789.5
2016467,6921.1
2016467,800
2035365,1172
2007163,1172
2023276,12738.49
2025383,2080.01
2020031,1110.69
2026028,91.19
2015204,295.11
2000583,1172
7741,626.68
2023453,1172
2036778,586
2016825,556.14
2039152,1172
2001855,1172
2021056,1172
2040173,586
8912,1449.64
2014213,556.14
2014213,586
2039185,556.14
2025367,9000
2037830,1172
2012525,1172
3895,6239.07
5741,3950.26
2029058,1172
2027853,919.52
2018815,363.78
2020546,1172
2028881,9048.1
2000189,1172
5170,787.66
2002315,586
2000691,1036
2020618,1172
2004764,15012.38
2004764,2408.53
2040731,592.29
2040731,5400.31
2015655,556.14
2015655,459.93
2028273,370.02
2024945,1172
2002846,586
9589,1181.77
2039492,556.14
2039492,1170
2041020,1172
2022251,3475.16
2014499,1172
2036728,1172
2015137,586
2014079,6153.12
2014079,1288
2006074,682.04
2018098,1172
2004365,1172
2018010,1172
2005556,1172
2001322,1172
2034946,1172
2026207,1172
6785,581.21
2016229,1172
2025150,1172
2000032,1172
2037210,143.4
2022083,1172
2004580,1172
2034961,1172
2029303,2324.17
2029303,2324.17
2024681,1172
2007724,79.53
2018786,835.65
2040869,1172
2019696,1172
2007372,1172
2020856,556.14
2027107,1172
4263,549.21
2006016,1172
2024475,1172
6242,594.76
2037489,1172
3028761,15316.14
3028761,514.39
2018195,2666.14
2018195,638.41
2017833,1172
2004659,2390.77
3020018,1204
3040453,636.71
3280,3647.26
2015100,60.76
3007850,1204
3025357,1204
2039337,1172
7652,2767.64
3041667,1204
1870,1692.29
3015593,1204
3041797,1204
3012063,556.14
3016496,1198.92
3015817,9349.55
3035524,258.71
4214,409.13
3019748,1204
3038465,1204
3007249,1204
3006881,1204
3018122,1204
3024568,1587
3022040,1204
3016982,1204
7222,407.09
3018679,602
3006976,1795.83
3006976,1630
4232,941.39
3001789,1204
3041107,114759.95
3022427,269.44
811,971.98
