ID,overall,potential,value,wage,nationality,position,age,preferred_foot
177604,80,80,8000000,99000,Spain,LB,32,Left
177600,80,80,12500000,30000,Spain,LCM,31,Right
176915,80,80,11000000,20000,Argentina,LDM,32,Right
176600,80,80,13500000,45000,France,ST,31,Right
176376,80,80,9000000,13000,Argentina,LW,33,Right
176104,80,80,13000000,23000,Slovenia,CAM,31,Left
173373,80,80,9000000,91000,Argentina,GK,31,Right
173208,80,80,10000000,21000,Italy,LCB,31,Left
172114,80,80,11500000,12000,Argentina,RF,32,Right
171833,80,80,15500000,125000,England,ST,28,Left
171579,80,80,13000000,30000,Spain,CAM,31,Right
170815,80,80,13500000,65000,Belgium,LCM,30,Right
166706,80,80,6000000,68000,Slovakia,LCB,33,Right
165109,80,80,10000000,51000,Romania,LCB,31,Left
164468,80,80,8500000,99000,England,CB,32,Right
163711,80,80,6000000,75000,France,CDM,33,Right
159147,80,80,8500000,37000,France,RCB,32,Right
158625,80,80,4500000,37000,Brazil,CB,34,Left
156713,80,80,0,0,Sweden,LCB,33,Right
153244,80,80,12000000,70000,France,ST,32,Right
150418,80,80,12000000,46000,Germany,LS,32,Right
148119,80,80,8500000,1000,Russia,GK,32,Right
147782,80,80,4500000,1000,Russia,RDM,34,Right
146760,80,80,5500000,53000,Spain,RB,33,Right
146748,80,80,2000000,17000,Spain,GK,36,Right
146562,80,80,8500000,39000,Spain,LCM,33,Right
146536,80,80,11500000,22000,Spain,RM,32,Right
142754,80,80,4500000,20000,Argentina,LDM,34,Right
140293,80,80,6000000,51000,Italy,GK,34,Right
139997,80,80,1700000,27000,Croatia,RB,36,Right
121944,80,80,6000000,11000,Germany,LCB,33,Right
110677,80,80,6000000,26000,Spain,GK,34,Right
54050,80,80,12000000,13000,England,ST,32,Right
49369,80,80,8000000,10000,Spain,LS,34,Right
49031,80,80,1000000,10000,Italy,GK,39,Right
244369,79,86,18000000,1000,Ukraine,RM,20,Left
239818,79,85,15000000,10000,Portugal,RCB,21,Right
236632,79,86,18000000,18000,Brazil,RW,21,Left
233419,79,86,18000000,13000,Brazil,RM,21,Left
232097,79,86,18000000,27000,Morocco,LCM,21,Right
231943,79,86,18000000,79000,Brazil,ST,21,Right
231478,79,86,18000000,54000,Argentina,ST,20,Right
230938,79,88,19500000,24000,Ivory Coast,CM,21,Right
230498,79,79,12000000,26000,Brazil,ST,30,Right
230312,79,79,9000000,24000,Brazil,GK,26,Right
230251,79,79,9500000,20000,Brazil,LCM,30,Right
230212,79,79,9500000,30000,Brazil,CB,30,Left
230201,79,79,3600000,38000,Brazil,RB,34,Right
229909,79,81,0,0,Russia,GK,26,Right
228941,79,87,19000000,84000,Portugal,ST,22,Right
227796,79,87,18000000,26000,United States,RM,19,Right
227290,79,80,10000000,21000,Serbia,GK,26,Left
227234,79,84,14500000,43000,France,RDM,21,Right
226161,79,87,16000000,110000,Spain,CDM,23,Right
225997,79,81,15500000,1000,Slovenia,LM,24,Right
225953,79,86,18000000,17000,Netherlands,LW,20,Right
225711,79,86,15000000,43000,France,LCB,22,Left
225663,79,85,17000000,61000,Russia,CAM,22,Right
225647,79,80,10000000,21000,Uruguay,GK,29,Right
224254,79,85,17500000,27000,Argentina,RW,22,Right
224069,79,80,15000000,38000,Cameroon,LS,25,Right
223682,79,79,12000000,37000,Spain,LWB,29,Left
223061,79,84,17000000,15000,Argentina,LW,24,Left
222028,79,84,14500000,43000,Germany,CDM,22,Right
221660,79,85,14500000,91000,Sweden,CB,23,Right
220018,79,82,16000000,39000,Croatia,CAM,24,Right
219932,79,85,17500000,27000,Paraguay,ST,22,Right
219576,79,80,14500000,17000,Argentina,CM,26,Right
216497,79,84,17000000,53000,Germany,ST,24,Right
216388,79,86,18000000,31000,France,RS,21,Right
216150,79,81,12500000,94000,Italy,RB,26,Right
215353,79,82,16000000,67000,Argentina,ST,25,Right
215061,79,79,13000000,32000,Argentina,ST,28,Right
215057,79,80,11500000,31000,Argentina,RDM,28,Right
214947,79,84,14500000,26000,Ivory Coast,RCM,22,Right
213991,79,84,14500000,55000,Colombia,RCM,23,Right
213516,79,84,17000000,16000,Portugal,LM,23,Right
213160,79,86,15000000,1000,Russia,LDM,24,Right
212150,79,83,16000000,53000,Germany,LM,22,Right
211368,79,83,16500000,48000,Portugal,LW,23,Right
211267,79,81,15500000,25000,Argentina,RM,25,Right
210455,79,83,13500000,43000,Spain,LWB,24,Right
210411,79,85,17500000,15000,Brazil,RM,23,Right
210324,79,80,15000000,32000,Germany,CAM,25,Right
208920,79,84,14500000,55000,Netherlands,CB,23,Left
208334,79,79,10000000,26000,Germany,LWB,28,Left
207993,79,82,13000000,89000,Bosnia Herzegovina,LB,25,Left
207939,79,79,10000000,58000,Argentina,LDM,28,Right
207732,79,80,14500000,32000,Spain,RS,27,Right
206652,79,83,11500000,13000,Spain,GK,24,Right
206304,79,81,12500000,56000,Serbia,RCM,27,Right
205407,79,82,15500000,49000,Italy,CDM,26,Right
205193,79,83,14000000,26000,Netherlands,CB,23,Left
205192,79,86,17500000,120000,Spain,CM,24,Right
204638,79,81,13000000,48000,Hungary,RCB,25,Right
204614,79,80,11500000,60000,Portugal,LB,27,Left
204525,79,80,12000000,26000,Spain,LCB,27,Left
204311,79,83,14000000,80000,France,CB,23,Right
204277,79,79,10000000,20000,Spain,CDM,29,Right
204082,79,84,14000000,44000,United States,LCB,25,Left
203775,79,83,11500000,71000,Germany,GK,25,Right
203757,79,80,14500000,1000,Cape Verde,ST,27,Left
203483,79,81,15000000,32000,Netherlands,LCM,25,Right
203362,79,85,17500000,48000,Norway,LM,23,Right
203106,79,82,16000000,35000,Germany,LM,24,Right
202648,79,83,16000000,29000,Spain,RCM,24,Right
202562,79,84,14000000,44000,France,LB,25,Left
202325,79,80,12000000,50000,Germany,CDM,26,Right
202201,79,80,12000000,28000,Netherlands,RCB,26,Right
201862,79,79,10000000,115000,Argentina,CB,28,Left
201519,79,84,16500000,59000,France,CDM,25,Right
201510,79,82,13000000,68000,France,LB,25,Left
201508,79,79,13000000,41000,Uruguay,CAM,27,Left
201505,79,79,10000000,32000,Spain,RCB,28,Right
201325,79,79,7000000,23000,Romania,GK,32,Right
201143,79,82,13000000,26000,Algeria,RCB,26,Right
201042,79,80,12000000,61000,France,RB,25,Right
200641,79,79,12500000,41000,Ukraine,LW,28,Right
200260,79,80,15000000,20000,Netherlands,RW,26,Left
200155,79,81,15500000,27000,Belgium,CAM,25,Right
199823,79,82,15500000,28000,Spain,CDM,25,Right
199767,79,80,14500000,98000,Netherlands,CM,25,Right
199561,79,79,11000000,21000,Spain,LM,31,Right
199439,79,82,16000000,27000,Austria,CAM,24,Left
199416,79,79,12500000,31000,Spain,RM,28,Right
199304,79,80,12000000,110000,Brazil,RB,26,Right
199189,79,82,16000000,89000,England,CAM,24,Right
199005,79,81,10500000,41000,Australia,GK,26,Right
198715,79,79,12500000,32000,Spain,ST,29,Right
198200,79,79,10500000,33000,France,RCB,27,Right
198118,79,80,12000000,46000,France,CDM,27,Right
198031,79,82,15500000,17000,Portugal,CM,26,Right
197083,79,79,9000000,33000,Italy,RWB,30,Right
196978,79,81,15500000,77000,England,ST,26,Right
194957,79,80,12000000,110000,England,CB,26,Right
194761,79,79,13000000,35000,Spain,LM,27,Right
193738,79,79,12500000,65000,Morocco,CAM,28,Right
193601,79,81,12500000,56000,Argentina,RCB,27,Right
193171,79,79,9000000,34000,Spain,LB,30,Left
192991,79,80,14500000,105000,Turkey,ST,27,Right
192679,79,79,10000000,20000,Spain,LM,28,Left
192678,79,79,13000000,32000,Spain,ST,28,Right
192598,79,79,13000000,25000,Brazil,ST,28,Right
192064,79,80,14500000,25000,Brazil,CF,27,Right
191076,79,79,13000000,61000,Iceland,RM,27,Left
190456,79,80,11500000,94000,England,RB,27,Right
190243,79,79,8000000,41000,Switzerland,GK,30,Right
190149,79,79,9500000,27000,Spain,RB,29,Right
189682,79,79,10000000,58000,England,LCB,28,Left
189681,79,79,10500000,60000,Brazil,RB,27,Right
189560,79,79,9500000,66000,Spain,CDM,30,Right
189461,79,81,15000000,83000,England,CM,26,Left
189433,79,79,10000000,39000,Germany,CB,28,Left
189423,79,79,10000000,44000,Brazil,CDM,29,Right
189271,79,80,12000000,36000,France,LCM,27,Right
188081,79,79,13000000,30000,Brazil,LS,28,Right
187735,79,79,12500000,1000,Russia,RDM,28,Right
187347,79,79,0,0,Russia,RB,29,Right
187052,79,80,11500000,36000,France,LDM,28,Right
186832,79,79,9500000,62000,Ghana,LB,29,Left
186148,79,80,10000000,32000,Germany,GK,29,Right
186132,79,79,12500000,110000,England,CM,28,Right
185431,79,79,12000000,60000,Croatia,ST,30,Right
184949,79,79,7000000,57000,Brazil,RB,32,Right
184881,79,79,12500000,65000,Algeria,RM,28,Right
184826,79,79,12000000,75000,Portugal,CM,29,Right
184134,79,79,9500000,57000,Brazil,CDM,30,Right
183909,79,79,12000000,34000,Guinea,RM,30,Left
183892,79,79,8500000,19000,Argentina,RCB,31,Right
183580,79,79,12500000,35000,Germany,RS,29,Right
183497,79,79,7000000,48000,Greece,GK,32,Right
183285,79,80,11500000,58000,France,CB,28,Left
182002,79,80,11500000,27000,Brazil,LCB,28,Right
181820,79,79,13000000,79000,Montenegro,ST,28,Right
178311,79,79,11500000,29000,Italy,RS,31,Right
178224,79,79,12000000,90000,Mexico,ST,30,Right
177723,79,79,8000000,47000,Spain,GK,30,Right
177644,79,79,7500000,105000,Spain,GK,31,Right
177633,79,79,11500000,31000,Spain,ST,31,Right
177358,79,79,10000000,92000,France,CDM,28,Right
176944,79,79,11500000,120000,Belgium,CM,30,Right
176731,79,79,7000000,1000,Sweden,CDM,32,Right
176550,79,79,8500000,80000,Colombia,GK,29,Right
173426,79,79,8000000,76000,Belgium,GK,30,Right
172723,79,79,7500000,52000,Bosnia Herzegovina,GK,31,Right
170797,79,79,10000000,32000,Turkey,CDM,29,Left
169705,79,79,10000000,53000,England,LB,28,Left
169115,79,79,7000000,30000,Italy,CB,32,Right
164859,79,79,12500000,105000,England,RM,29,Right
164029,79,79,6500000,31000,Brazil,LS,34,Right
163264,79,79,7000000,45000,England,GK,32,Right
161648,79,79,11000000,38000,France,CAM,31,Left
160741,79,79,8500000,37000,Argentina,CB,31,Right
159065,79,79,8000000,22000,Argentina,CAM,33,Right
158232,79,79,10000000,34000,Ivory Coast,LM,32,Right
158133,79,79,7500000,1000,Peru,CAM,33,Right
157301,79,79,11000000,55000,Netherlands,LM,31,Right
152908,79,79,7000000,110000,England,LB,32,Right
150724,79,79,7500000,45000,England,GK,31,Right
142707,79,79,6000000,22000,Argentina,LS,35,Right
137351,79,79,3800000,28000,Germany,CDM,34,Right
124375,79,79,10000000,41000,Turkey,ST,32,Right
121933,79,79,6500000,25000,Germany,GK,33,Right
108080,79,79,3600000,94000,Switzerland,RB,34,Right
53050,79,79,6500000,34000,Togo,ST,34,Right
80,79,79,4000000,23000,Turkey,CM,37,Left
242348,78,83,14000000,25000,Spain,RS,24,Right
240130,78,87,14000000,10000,Brazil,LCB,20,Right
235805,78,87,16000000,46000,Italy,RW,20,Right
235374,78,81,13000000,15000,Italy,RM,24,Right
235212,78,86,12500000,49000,Morocco,LB,19,Right
232862,78,84,14000000,12000,Japan,LW,23,Right
232432,78,86,15500000,12000,Serbia,LS,20,Right
232244,78,84,12000000,24000,Argentina,CDM,21,Right
231691,78,90,14000000,12000,France,GK,19,Right
231281,78,88,14000000,36000,England,RB,19,Right
230988,78,84,14000000,12000,Croatia,CAM,22,Right
230431,78,78,9000000,27000,Brazil,CDM,26,Right
230360,78,78,7500000,29000,Brazil,RB,30,Right
230269,78,78,5000000,30000,Brazil,CAM,34,Left
230184,78,78,7500000,34000,Brazil,LB,30,Left
230020,78,80,12500000,33000,France,RCM,25,Right
229984,78,85,12500000,43000,England,LB,21,Left
229406,78,81,13000000,15000,Portugal,CAM,24,Right
228881,78,88,14500000,52000,Italy,RB,21,Right
228618,78,86,13000000,47000,France,LB,23,Left
228251,78,84,14000000,51000,Italy,CM,22,Right
227476,78,79,12000000,17000,Brazil,LS,27,Right
226766,78,84,14000000,1000,Portugal,LM,22,Right
226379,78,78,6000000,15000,Argentina,GK,32,Right
226377,78,82,13500000,25000,Argentina,CAM,25,Left
226168,78,84,14000000,22000,Germany,RCM,21,Right
226078,78,80,13000000,15000,Egypt,LM,23,Right
225309,78,85,14500000,27000,Germany,CAM,21,Right
225161,78,86,13500000,81000,Spain,CB,21,Right
225100,78,88,14500000,61000,England,CB,21,Right
224458,78,86,15500000,56000,Portugal,LW,21,Right
224309,78,83,13500000,22000,Spain,LCM,23,Right
224116,78,78,10500000,19000,Brazil,ST,28,Right
224031,78,79,12500000,46000,Montenegro,RM,25,Right
223952,78,80,9000000,18000,Spain,GK,25,Right
223874,78,83,14000000,25000,France,RCM,23,Right
223689,78,80,13000000,48000,Netherlands,LS,25,Right
223627,78,78,10500000,47000,Syria,LS,29,Right
222994,78,83,12000000,20000,Zimbabwe,LCM,24,Left
222709,78,78,10000000,43000,Brazil,LDM,29,Right
221342,78,86,13000000,24000,Spain,RWB,20,Right
220523,78,85,12500000,68000,Colombia,LCB,23,Right
220407,78,80,8500000,39000,Slovakia,GK,29,Right
219693,78,80,10500000,25000,Brazil,RCB,25,Right
217940,78,79,10000000,23000,Togo,RCB,26,Right
216816,78,85,15000000,53000,Argentina,ST,22,Right
216700,78,79,12500000,23000,Argentina,LM,25,Right
216655,78,79,10000000,44000,Angola,CB,26,Right
216435,78,84,14000000,22000,Slovakia,CM,23,Right
216393,78,87,16000000,47000,Belgium,CM,21,Right
216373,78,78,7500000,15000,Brazil,RB,30,Right
216266,78,83,11500000,47000,Netherlands,RB,22,Right
216189,78,81,10500000,23000,Spain,RB,26,Right
216065,78,81,9000000,22000,Italy,GK,26,Right
215792,78,81,11000000,55000,Brazil,LCB,25,Right
215466,78,81,11000000,54000,Serbia,CB,26,Right
215333,78,79,12000000,41000,Colombia,RS,27,Right
215330,78,83,14000000,42000,Argentina,LM,23,Right
215259,78,81,13000000,29000,Argentina,RM,25,Left
214766,78,78,8000000,25000,Argentina,RCB,29,Right
214394,78,85,12500000,20000,Colombia,CDM,24,Right
214026,78,81,10500000,28000,Colombia,LWB,25,Left
213732,78,82,9500000,1000,Russia,GK,24,Right
213655,78,84,14000000,81000,Nigeria,LM,22,Right
213400,78,80,12500000,76000,Uruguay,LB,25,Left
213296,78,83,13500000,29000,Algeria,CM,23,Left
212977,78,84,12000000,24000,Germany,CB,23,Right
212811,78,83,13500000,44000,Gabon,LCM,24,Right
212501,78,84,12000000,18000,Belgium,CB,23,Right
212213,78,80,12500000,16000,Portugal,RM,25,Right
212196,78,84,14000000,25000,Denmark,LW,23,Right
212187,78,81,11000000,22000,Germany,LWB,24,Left
212153,78,82,11500000,46000,Italy,CDM,24,Right
211706,78,83,13500000,31000,Spain,RCM,25,Right
210935,78,83,14000000,50000,Italy,RW,23,Left
210665,78,79,10000000,45000,Germany,LB,26,Left
210513,78,80,12500000,15000,Colombia,CAM,25,Left
209307,78,80,8500000,10000,Brazil,GK,27,Right
208777,78,83,13500000,13000,Spain,CM,23,Right
208620,78,80,10500000,29000,Spain,CDM,25,Right
208520,78,78,8000000,44000,Japan,RB,28,Right
208450,78,84,14000000,91000,Brazil,CM,22,Right
208330,78,84,14000000,29000,Belgium,RW,23,Left
208268,78,86,15000000,26000,Italy,CM,23,Right
208104,78,82,9500000,12000,Brazil,GK,25,Right
207948,78,83,14000000,57000,Burkina Faso,RM,22,Left
207791,78,80,13000000,48000,Denmark,RW,24,Right
207421,78,84,14000000,17000,Belgium,LM,23,Right
206511,78,83,13500000,40000,Germany,LCM,24,Left
206058,78,81,10500000,78000,Italy,RB,25,Right
205976,78,79,12500000,29000,Brazil,RW,25,Right
205943,78,78,8500000,57000,Romania,CB,28,Right
205850,78,78,10500000,39000,Italy,RS,29,Right
205659,78,84,10500000,21000,Italy,GK,24,Right
205633,78,78,10000000,36000,Argentina,CM,29,Right
205431,78,79,12500000,38000,Germany,RS,25,Right
205083,78,78,10000000,28000,Morocco,RCM,29,Right
204838,78,79,12000000,15000,Mexico,RS,27,Right
204819,78,78,11000000,31000,Argentina,ST,27,Right
204385,78,78,11000000,20000,Uruguay,ST,27,Right
204259,78,81,10500000,46000,Colombia,RB,26,Right
204240,78,80,8500000,24000,France,GK,27,Right
203895,78,79,12000000,19000,Spain,CAM,26,Right
203886,78,79,11500000,23000,France,CM,27,Left
203487,78,83,12000000,39000,England,RCB,24,Right
203485,78,83,12000000,39000,Netherlands,LCB,24,Left
203299,78,78,11000000,14000,Peru,RM,27,Right
202935,78,79,9500000,32000,Spain,RCB,28,Right
202851,78,78,11000000,64000,France,LS,27,Left
202642,78,81,11000000,1000,Brazil,CDM,26,Right
201262,78,78,10500000,30000,Czech Republic,CM,27,Right
201046,78,80,12500000,56000,Italy,CAM,26,Right
200677,78,80,10000000,26000,Portugal,RCB,27,Right
200607,78,80,10000000,48000,Germany,CB,28,Right
200529,78,78,10500000,66000,Belgium,LM,28,Right
199986,78,78,7000000,23000,Spain,CB,31,Right
199915,78,81,11000000,46000,England,LCB,26,Right
199827,78,78,9000000,24000,Chile,CM,31,Left
199602,78,81,13000000,29000,Sweden,LS,26,Right
199577,78,83,11500000,17000,Spain,LCB,26,Right
199576,78,80,10500000,46000,Spain,CDM,26,Right
199354,78,78,10500000,85000,Spain,ST,29,Left
198648,78,78,9500000,1000,Israel,CM,30,Right
198513,78,82,9500000,6000,Portugal,GK,26,Right
197948,78,80,10000000,46000,France,CB,27,Right
197242,78,79,9500000,1000,Poland,LCM,28,Right
197225,78,78,10000000,11000,Uruguay,CAM,29,Left
196934,78,81,13000000,47000,Turkey,RDM,25,Right
143001,78,78,5000000,26000,Argentina,CAM,34,Right
184477,78,80,10500000,16000,Greece,CB,26,Right
182945,78,78,10000000,32000,Ivory Coast,LW,30,Right
158626,78,78,5500000,31000,France,RB,32,Right
172962,78,78,11000000,105000,Nigeria,RW,27,Right
173474,78,78,9500000,39000,Austria,CM,30,Right
178085,78,78,9500000,30000,Spain,LCM,30,Right
189606,78,78,7500000,53000,Austria,CDM,30,Right
171688,78,78,10000000,13000,Portugal,RW,30,Left
158121,78,78,6500000,32000,France,GK,30,Right
153260,78,78,0,18000,Brazil,CB,40,Right
193198,78,80,10500000,19000,Serbia,CDM,26,Right
184252,78,78,10000000,28000,Argentina,LS,30,Right
186302,78,78,10000000,29000,Mexico,LM,30,Right
159171,78,78,8000000,41000,Spain,LCM,32,Right
193476,78,78,10500000,36000,France,CAM,28,Right
187598,78,80,10000000,27000,Brazil,RCB,27,Right
174543,78,78,2400000,50000,Chile,GK,35,Right
180432,78,78,6000000,19000,Brazil,RDM,33,Right
186581,78,78,8000000,12000,Japan,RM,32,Left
187607,78,78,0,0,Russia,ST,29,Right
182744,78,78,2900000,51000,Greece,LB,34,Left
161754,78,78,7000000,23000,Spain,CDM,31,Right
163806,78,78,6500000,19000,Spain,GK,31,Right
182495,78,78,7000000,44000,Uruguay,LCB,31,Right
189156,78,78,8000000,18000,Portugal,CB,29,Right
169706,78,78,10000000,58000,England,RCM,29,Right
173546,78,79,9000000,53000,England,RCB,29,Right
180714,78,78,6000000,1000,Russia,GK,32,Right
170733,78,78,9000000,49000,Ivory Coast,RW,31,Right
189165,78,80,12500000,50000,England,CM,26,Right
156142,78,78,9000000,1000,Finland,CAM,31,Right
178415,78,78,9500000,26000,Netherlands,RCM,30,Right
178416,78,78,10000000,50000,Netherlands,LM,30,Right
164082,78,78,4000000,45000,Brazil,LB,33,Left
193011,78,78,8500000,58000,England,RCB,27,Right
150516,78,78,6500000,11000,Germany,RF,33,Left
173306,78,78,7000000,54000,Argentina,LM,31,Left
172287,78,78,6000000,24000,Spain,LCM,32,Left
184575,78,78,10000000,11000,France,RM,29,Left
205569,77,82,12000000,41000,England,RM,23,Right
177666,77,77,8000000,31000,Austria,ST,31,Right
185090,77,77,9000000,25000,Cameroon,CAM,29,Right
229636,77,82,12000000,15000,Uruguay,RM,23,Left
167431,77,77,7500000,34000,Germany,CM,31,Right
236295,77,85,11000000,18000,Spain,LB,21,Left
177159,77,77,8500000,29000,United States,LM,30,Right
215051,77,77,7000000,13000,Argentina,CB,28,Right
183820,77,77,8500000,30000,Togo,RM,30,Right
189196,77,77,8500000,27000,Brazil,LM,29,Right
208141,77,81,11500000,11000,Brazil,CM,24,Left
146701,77,77,3600000,22000,Spain,LCB,33,Right
181262,77,77,6500000,26000,Czech Republic,CB,30,Right
203535,77,81,11500000,13000,Netherlands,CM,23,Left
199952,77,77,9500000,27000,Turkey,CAM,27,Left
203280,77,77,9000000,49000,France,ST,28,Right
156432,77,77,4700000,26000,France,LS,34,Right
135697,77,77,4099999,23000,Spain,LW,35,Right
183569,77,77,9000000,75000,Cameroon,ST,29,Right
146963,77,77,2100000,16000,Argentina,LCB,35,Left
212755,77,82,10000000,13000,Netherlands,LCM,23,Left
219411,77,78,10500000,45000,Colombia,LM,25,Right
220948,77,78,10000000,1000,Ukraine,CM,27,Right
187924,77,78,10000000,32000,France,LDM,27,Right
207894,77,77,7000000,27000,Germany,CDM,28,Right
175895,77,77,8500000,24000,Belgium,CM,29,Right
176919,77,77,5000000,38000,Argentina,GK,32,Right
214040,77,78,8000000,22000,Colombia,LB,27,Left
220697,77,85,13000000,45000,England,CAM,21,Right
162329,77,77,3600000,35000,Morocco,RDM,33,Right
184089,77,77,8500000,19000,Morocco,RM,29,Left
198683,77,78,10500000,51000,Italy,ST,26,Left
135451,77,77,600000,25000,Brazil,GK,37,Right
186395,77,77,9000000,49000,Scotland,RM,28,Left
188955,77,77,9000000,26000,Argentina,ST,28,Right
146460,77,77,2700000,28000,Spain,CDM,34,Right
230685,77,80,11000000,51000,Turkey,CAM,25,Left
219681,77,82,10000000,34000,France,LB,24,Left
231969,77,81,11500000,17000,Ukraine,RCM,25,Left
186146,77,77,9500000,95000,England,LW,27,Right
221219,77,83,10500000,10000,Argentina,CB,23,Right
200228,77,78,8000000,23000,Spain,CB,28,Right
210212,77,77,9500000,53000,Cape Verde,LM,27,Right
202789,77,78,7000000,19000,Germany,GK,26,Right
